type,title,author,content,date,push_tag,original_title
comment,,ngchiho1102,: 台中銀的存摺和金融卡都改了,03/30 19:51,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,ngchiho1102,: 好看多了,03/30 19:52,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,iamhsg,: 感謝T大提點，有心理準備惹。,03/30 21:01,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,zxc123270,: 我只有接到一通電話 問完後就約時間開戶了,03/30 21:07,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cw126741,: 我想知道真的用這個活動理由開戶沒被勸退嗎,03/30 22:18,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,: 看分行主管給不給開,03/30 23:39,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,howeee,: 真的是用為了參加活動來當理由去開戶嗎,03/31 00:52,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: https://i.imgur.com/G8YnfOL.png  在現在這個非常時刻，,03/31 01:03,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 如果不藉著活動的順風車開戶，我想非薪轉戶或非要存300萬,03/31 01:05,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 辦世界卡的一般人應該是很難開台中銀行帳戶，但或許是有,03/31 01:06,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 例外的，那就恭喜您了。,03/31 01:06,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Kazamatsuri,: 不然就是扣繳卡費？ XD 可能要等下次活動了 前幾天,03/31 01:54,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Kazamatsuri,: 開了陽信 這一兩天加開台企銀外幣 都已有聯徵通知信,03/31 01:55,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Kazamatsuri,: 再來還要開彰銀 :P,03/31 01:55,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,huangci,: 不曉得如果要用台中銀證券他們給不給開……但是台中銀證,03/31 02:26,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,huangci,: 券只能用台中銀當交割戶，沒理由擋自己財路吧（？）,03/31 02:26,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,yunptt,: 一般是證券比較好開，交割帳戶選同集團的應該沒啥問題,03/31 05:37,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,passenger10,: 直接被打槍 但說如果證券的話比較有可能XD,03/31 10:01,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,ljjsay,: 推 沒想到卡面挺可愛的,03/31 10:34,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 請問 直接跑去分行開 可以嗎 沒有線上預約的狀況底下,03/31 10:59,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,passenger10,: 我想也是會被問很多 他們說理由不夠不給開XD,03/31 12:48,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 有活動已經是最好的理由了，要是沒有活動的時期，還真的不,03/31 14:04,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 知道有什麼理由可以開台中銀行的一般帳戶（綜存或活儲）。,03/31 14:04,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 能想到的理由我的原文幾乎都提過了，每一項都可不被接受。,03/31 14:05,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 感謝T大提醒 剛剛無預約衝分行 整間只有我一個人 開,03/31 14:26,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 活儲成功 開的過程就有感覺到內控很嚴,03/31 14:26,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: https://i.imgur.com/TWyr2qi.jpg,03/31 14:26,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,passenger10,: 恭喜 剛被打槍只能淚送這活動了,03/31 14:56,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,born,: 今天還是沒接到電話，這樣我明天不知道要不要辦台銀了XD,03/31 18:25,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,huangci,: 請問xiao大的開戶理由是說什麼呀？因為看起來行員是幫您,03/31 18:55,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,huangci,: 開活儲，不是像TZ大的綜存,03/31 18:55,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,huangci,: 不過最近聯徵有點多，1月底才被打狗銀行打槍，之後想辦,03/31 18:57,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,huangci,: 花旗跟星展的信用卡。不知道能不能順利趕上這波……,03/31 18:57,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 我在分行的時候，有看到其他客人拿xiao大的那種存摺，我想,03/31 20:32,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 那是活期儲蓄存款存摺，不過我沒有看到存摺上的字，只瞄到,03/31 20:33,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 封面顏色是紅色的。,03/31 20:34,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 如果是活儲，科目是不是22呢，有請xiao大幫忙解惑～,03/31 20:36,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,": 我在陽信開實體戶,說要此參加sunny pay 新戶600活動,也",03/31 20:54,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,": 是被主管打槍,最後搬出美元4.8%活動才給願意開戶,當日s",03/31 20:54,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,": unnypay搞了16筆1千,隔日就來電關懷客戶。我說50元的活",03/31 20:54,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,": 動,10日就額滿,只剩20元的,誰知道何時額滿,『就是愛用s",03/31 20:54,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,": unnypay』,當然用好用滿…",03/31 20:54,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,": 行員說詐騙橫行,也不能怪他們,最近風聲很緊,我問是新聞",03/31 20:57,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,: 報導中信出包這檔事嗎…行員一直苦笑…,03/31 20:57,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,KeroroMorita,: 活儲科目是20,03/31 21:40,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 哦哦哦，我在Google搜圖看到一些22的，那是活期存款嗎？,03/31 21:59,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,huangci,: 咦所以活存活儲是用同樣摺喔？！,03/31 23:22,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 我仔細看了網路圖片，原來上面是寫「活期性存款存摺」，因,03/31 23:48,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 為活期儲蓄或活期存款都是活期性存款，使用同一本存摺。,03/31 23:49,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 綜合存款是因為前面有定存頁，所以獨立成一本存摺。,03/31 23:50,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 回樓上：給了2個原因 第一是全支付活動 第二是秀出存,04/01 00:08,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 了3年的台中銀說順便改股利匯款的戶頭不想每年都被扣,04/01 00:08,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 匯費,04/01 00:08,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 至於為什麼是活儲 不是綜存是有和行員表明沒有定存的,04/01 00:08,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 意願,04/01 00:08,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 回T大：感謝您當開路先鋒 您說的科目22要從那邊看呢,04/01 00:08,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: ？這我不太清楚,04/01 00:08,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 題外話：2月多時有開王道銀 行員有拉聯徵下來問,04/01 00:08,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 帳號的第4、5碼就是科目。,04/01 00:08,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 再一個題外話，和行員聊到對方直接忘了開戶要丟1000,04/01 00:09,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 進去這件事，我也沒多想就離開了。,04/01 00:09,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 回T大：人在外面，回家時看完後回報。,04/01 00:10,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 我是有存1000元，只是沒想到行員會聊到忘我。XD,04/01 00:15,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 行員當下還忘了還印章，是我離開前檢查提醒的XD。,04/01 00:17,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 回報：科目20,04/01 00:53,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 小彩蛋：華南科目20存摺也是紅色,04/01 00:53,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 華南存摺現在都是通用版，創行100年紀念，大概已經用兩年,04/01 00:53,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 了，以前存摺還有藍色的，不過換摺後就是換現在這個版本。,04/01 00:54,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 感謝xiao大再次確認。,04/01 00:56,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 有台中銀行股票看來似乎也是一個不錯的理由，長期持有多張,04/01 00:57,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 證明自己是台中銀行鐵粉。,04/01 00:58,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 了解，感謝補充，這次是衝著卡面去的，真的蠻可愛，,04/01 00:58,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 跟華南卡娜赫拉那張JCB一樣。,04/01 00:58,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 題外話：當下有幫行員做業績，不過我是學生身分就是,04/01 00:58,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 了。,04/01 00:58,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,passenger10,: 原來可以用存股當理由 我也存了三年 等cd後再辦,04/01 08:53,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,yunptt,: X大，現金股利免匯費只能選台中銀自己嗎？,04/01 20:00,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 回樓上，不知道停紅燈突然想到的理由而已，預防全支,04/01 20:59,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 付這個理由被打槍；改匯款帳戶的部分沒試過，連假結,04/01 20:59,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 束後第一個工作日會email至對方信箱詢問。,04/01 20:59,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 本身是台中銀鐵粉，從總行動土就觀察到現在，因仍為,04/01 20:59,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 大學生，故三年前才自主開戶購入股票+參與歷次的抽籤,04/01 20:59,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,xiaokaizer,: 、增資等。,04/01 20:59,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,LoveEunha,: 我線上預約勾開戶目的是電子支付，行員打來就問是不是,04/07 09:36,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,LoveEunha,: 最近全支付的活動，然後問為什麼選她們分行(因為我選,04/07 09:36,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,LoveEunha,: 的分行離我戶籍地工作地都不是最近的),04/07 09:36,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,LoveEunha,: 現場也只再問一次是不是因為全支付，我說是，就順順的,04/07 09:36,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,LoveEunha,: 開了，沒有任何別的疑問,04/07 09:36,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 恭喜L大，一起加入牛牛家族。 \(￣▽￣)b,04/08 00:47,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 台中銀行在某些縣市的分行非常少，如果是這種狀況，就比較,04/08 00:47,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,": 不會被問地緣關係，因為也沒什麼選擇的餘地。^^""",04/08 00:48,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,born,: 3月底送出到現在還沒接到電話orz,04/08 19:35,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,ycchen0517,: 預約開戶石沉大海+1。,04/09 01:01,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,iamhsg,: 4/6上班日接到電話確認預約開戶事宜，沒問啥，約本週三下,04/09 20:57,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,iamhsg,: 午去開戶，希望順利。,04/09 20:57,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,LoveEunha,: 補充個人開戶經驗: 開戶沒存錢，VISA金融卡帳號是行員,04/11 01:18,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,LoveEunha,: 手寫,04/11 01:18,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 我的金融卡背面是留白不寫帳號，我跟行員說我喜歡卡片保持,04/11 17:36,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 乾淨，而且我在台中銀行也就這麼一個帳戶不會搞錯，所以最,04/11 17:36,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 後就讓我金融卡不寫帳號了，都白白的才好，用簽字筆寫上字,04/11 17:37,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 的話，過不了多久就會變得髒髒的。,04/11 17:37,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 只要是卡片手寫帳號的金融卡，我一律叫行員留白什麼都不要,04/11 17:39,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 寫，其他銀行我也是如此處理。,04/11 17:39,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,iamhsg,: 今天下午順利開成~ 行員還佛心讓我選號!!受寵若驚~ XD,04/12 15:06,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,iamhsg,: 帳號直接留白 沒問我要不要寫,04/12 15:27,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,iamhsg,: 剛儲全支付還有70點,04/12 15:27,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,yunptt,: X大，現金股利免匯費有回應了嗎？,04/12 18:54,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,ycchen0517,: https://i.imgur.com/iSwM3Wv.jpg 選錯開戶分行預約,04/16 00:35,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,ycchen0517,: ，活動都結束了，仍然沒有接到電話。,04/16 00:35,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,neqkai,: 我剛看活動還沒結束,04/17 11:50,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 如果額滿，全支付APP的通知會寫已額滿，如果沒看到消息就,04/18 21:52,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 是尚未額滿。,04/18 21:52,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: https://www.tcbbank.com.tw/event/ebank/pxpayplusevent/,04/18 21:53,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 我現在上活動網頁，倒是沒跳出額滿通知的說。,04/18 21:54,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 啊！真的額滿了，全支付APP小鈴鐺在2023/04/14 13:29推播,04/18 21:55,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
