type,title,author,content,date,push_tag,original_title
comment,,cindy033,: 跟8樓一樣收到邀請，裡面好像沒寫要200萬元,12/15 20:30,推,[問題] 星展銀行開戶要200萬？
comment,,TZUYIC,: 邀請歸邀請，直接去分行的自來戶歸自來戶，情況不同。,12/15 21:10,推,[問題] 星展銀行開戶要200萬？
comment,,yanliangliau,: https://i.imgur.com/LSGoI6g.jpg,12/15 21:10,推,[問題] 星展銀行開戶要200萬？
comment,,yanliangliau,: 說明很矛盾 沒帳戶怎麼放200萬,12/15 21:10,→,[問題] 星展銀行開戶要200萬？
comment,,TZUYIC,: 親自去分行要開戶的，如果不是要開豐盛理財，有很多話術可,12/15 21:11,→,[問題] 星展銀行開戶要200萬？
comment,,TZUYIC,: 以阻擋開戶。,12/15 21:11,→,[問題] 星展銀行開戶要200萬？
comment,,Baternest,: 收到簡訊邀請開數位帳戶 但它沒寫活存利息怎麼吸引人!?,12/15 21:59,推,[問題] 星展銀行開戶要200萬？
comment,,TZUYIC,: 星展本來就不靠台幣活存吸金的，利率就是牌告利率，不用對,12/15 22:34,推,[問題] 星展銀行開戶要200萬？
comment,,TZUYIC,: 星展數位帳戶有什麼高利期待，那是不存在的事物。,12/15 22:34,→,[問題] 星展銀行開戶要200萬？
comment,,flypenguin,: 數位帳戶邀請是總行發的啊；沒錢跑去分行就是捥拒,12/15 22:54,→,[問題] 星展銀行開戶要200萬？
comment,,zjk4451,: 之前好像聽過一種星禧數位帳戶是給房貸的人開的,12/16 00:33,推,[問題] 星展銀行開戶要200萬？
comment,,zjk4451,: 不知道現在是不是隨便都能先開,12/16 00:33,→,[問題] 星展銀行開戶要200萬？
comment,,qqplusqq,: 星展的帳戶怎麼分辨是活存還是活儲？有人知道嗎？,12/16 09:27,推,[問題] 星展銀行開戶要200萬？
comment,,qxxrbull,: 除非薪轉 不然沒200萬都會勸退,12/16 13:13,推,[問題] 星展銀行開戶要200萬？
comment,,kalmia,: 硬要開好像也可以 沒200萬收帳管費500/月,12/16 15:14,→,[問題] 星展銀行開戶要200萬？
comment,,pippen2002,: 沒帳戶怎麼放200萬 ?直接開戶完匯近去啊!,12/16 16:35,→,[問題] 星展銀行開戶要200萬？
comment,,logen,: 這間真的很怪 都是靠大客戶賺錢嗎?不知道主力是什麼,12/16 18:24,推,[問題] 星展銀行開戶要200萬？
comment,,Kazamatsuri,: 人家可是跨國大公司吶～,12/16 18:38,推,[問題] 星展銀行開戶要200萬？
comment,,ssaymssik,: 當然是靠大客戶 不然靠你一堆免費仔要賺啥 不要以為自,12/16 18:47,→,[問題] 星展銀行開戶要200萬？
comment,,ssaymssik,: 己很重要 就去拿免費的,12/16 18:47,→,[問題] 星展銀行開戶要200萬？
comment,,ssaymssik,: 大客戶一單你們全部奈米戶加起來都只是零頭 貧窮限制,12/16 18:49,→,[問題] 星展銀行開戶要200萬？
comment,,ssaymssik,: 你的想像,12/16 18:49,→,[問題] 星展銀行開戶要200萬？
comment,,cindy033,:  https://i.imgur.com/TW6pjYq.jpg,12/16 19:58,推,[問題] 星展銀行開戶要200萬？
comment,,cindy033,: 好像不太有吸引力？,12/16 19:59,→,[問題] 星展銀行開戶要200萬？
comment,,crayon56,: 什麼條件才能收到星展開戶邀請啊 好奇,12/16 20:09,推,[問題] 星展銀行開戶要200萬？
comment,,iamhsg,: 我是花旗卡額度併入，所以有1M以上的星展信用卡額度。,12/16 20:46,推,[問題] 星展銀行開戶要200萬？
comment,,iamhsg,: 不知484醬才收到邀請的,12/16 20:46,→,[問題] 星展銀行開戶要200萬？
comment,,alex1973,: 開星展戶頭是有什麼好的？我兩家本來都是VIP，合併過程,12/16 20:55,→,[問題] 星展銀行開戶要200萬？
comment,,alex1973,: 一團亂，合併後根本也沒有甚麼比別家銀行強的銀行業務,12/16 20:55,→,[問題] 星展銀行開戶要200萬？
comment,,alex1973,: ，要不是有筆債券明年底要到期，所以放著維持 VIP 身份,12/16 20:55,→,[問題] 星展銀行開戶要200萬？
comment,,alex1973,: ，不然我早就要跑了,12/16 20:55,→,[問題] 星展銀行開戶要200萬？
comment,,TZUYIC,: 星展一年定儲牌告利率本來就是1.58%，這種東西居然也拿出,12/16 22:15,推,[問題] 星展銀行開戶要200萬？
comment,,TZUYIC,: 來當廣告做宣傳，真的好好笑，又不是什麼特別高的東西。,12/16 22:15,→,[問題] 星展銀行開戶要200萬？
comment,,eXcFerGodSt,: 我是辦數帳的，開戶的時候有說要兩百萬但沒有檢核方,12/17 00:50,→,[問題] 星展銀行開戶要200萬？
comment,,eXcFerGodSt,: 式（我連照會都沒有）,12/17 00:50,→,[問題] 星展銀行開戶要200萬？
comment,,eXcFerGodSt,: 開好之後不放錢會不會被收帳管費我就不知道了,12/17 00:51,→,[問題] 星展銀行開戶要200萬？
comment,,operatorm,: http://i.imgur.com/srYLSRu.jpg 5.88%.3個月放放就跑,12/17 11:39,→,[問題] 星展銀行開戶要200萬？
comment,,maypcc,: 我最先是澳盛被併直接變星展vip 結果花旗vip也變星展,12/18 08:45,推,[問題] 星展銀行開戶要200萬？
comment,,maypcc,: 唉 外商銀沒幾間了,12/18 08:45,→,[問題] 星展銀行開戶要200萬？
comment,,bryanwang,: 匯豐還算有點外商銀，渣打是批著渣打外皮的新竹商銀。,12/18 11:25,推,[問題] 星展銀行開戶要200萬？
comment,,willieliu,: HSBC一切都很外商,12/18 11:51,推,[問題] 星展銀行開戶要200萬？
comment,,Cj234,: 上次開星禧數位，被打槍,12/24 22:05,推,[問題] 星展銀行開戶要200萬？
comment,,Cj234,: 上次開星禧數位，被打槍,12/24 22:05,推,[問題] 星展銀行開戶要200萬？
comment,,kazuC,: 我奈米信用卡戶也被邀請  條件很謎,12/29 13:49,→,[問題] 星展銀行開戶要200萬？
