type,title,author,content,date,push_tag,original_title
comment,,Kazamatsuri,: 至於開（實體）戶問題現在就是這樣囉......,02/17 15:02,→,[心得] 星展開戶失敗記
comment,,wind50321,: 我現在是設定花旗扣星展卡費,02/17 15:03,推,[心得] 星展開戶失敗記
comment,,alex1973,": 其實說要自行扣繳卡費這種開戶理由真的很牽強, 人家就不",02/17 15:03,→,[心得] 星展開戶失敗記
comment,,wind50321,: 但是星展設定自動扣繳信用卡要寄紙本申請書,02/17 15:03,→,[心得] 星展開戶失敗記
comment,,alex1973,": 缺你這客戶, 何必這樣熱臉貼冷屁股",02/17 15:03,→,[心得] 星展開戶失敗記
comment,,wind50321,: 原PO說要放200萬也不給開戶是很奇怪,02/17 15:06,→,[心得] 星展開戶失敗記
comment,,lee28119,: 現在只要不明資金要開戶都審超嚴 感謝詐騙集團 呵呵,02/17 15:09,推,[心得] 星展開戶失敗記
comment,,alan94290,: 下週一想去開戶試試 先備齊薪轉證明再出發了 感謝情報,02/17 15:10,推,[心得] 星展開戶失敗記
comment,,alex1973,": 放兩百萬不投資, 對銀行也是賠錢業務, 並沒有加多少分",02/17 15:10,→,[心得] 星展開戶失敗記
comment,,bigjohn8136,: 這家分行不給開，你可以換一家,02/17 15:21,→,[心得] 星展開戶失敗記
comment,,kashima228,: 我說解它行定存啊,02/17 15:36,→,[心得] 星展開戶失敗記
comment,,kashima228,: 我是能提供個人所得證明（股利所得）,02/17 15:36,→,[心得] 星展開戶失敗記
comment,,kashima228,: 再看看吧 現在這樣搞 根本不想開了,02/17 15:37,→,[心得] 星展開戶失敗記
comment,,vestinland,: 開花旗數位帳戶就可以解決了吧，反正都會轉,02/17 15:39,推,[心得] 星展開戶失敗記
comment,,kashima228,: 我現在就需要自行扣款啊….,02/17 15:41,→,[心得] 星展開戶失敗記
comment,,sggs,: 你又不打算持卡太久，幹嘛堅持要開,02/17 15:44,推,[心得] 星展開戶失敗記
comment,,rtwodtwo,: 換一間分行試試 台中不只一間吧,02/17 15:44,推,[心得] 星展開戶失敗記
comment,,sggs,: 星展卡我也是剪光…,02/17 15:45,→,[心得] 星展開戶失敗記
comment,,kashima228,: 我的意思是 如果嚴格的話 我也不打算繼續持有了,02/17 15:56,→,[心得] 星展開戶失敗記
comment,,kiromomo168,: 之前辦了也不會用,02/17 15:58,推,[心得] 星展開戶失敗記
comment,,runtodream,: 搬錢過來只是增加銀行資金成本，你要跟行員說全部資,02/17 16:02,推,[心得] 星展開戶失敗記
comment,,runtodream,: 金要買理財商品，開戶成功的機率就提高了,02/17 16:02,→,[心得] 星展開戶失敗記
comment,,iueeng,: 自扣沒有優惠的話，信用卡並沒堅持一定要同信用卡本行的,02/17 16:09,→,[心得] 星展開戶失敗記
comment,,iueeng,: 帳戶..，常常看到板上或卡版有人有這種迷思 認為有那家銀,02/17 16:09,→,[心得] 星展開戶失敗記
comment,,iueeng,: 行的信用卡就也必定有那家銀行的帳戶，信用卡與銀行帳戶,02/17 16:09,→,[心得] 星展開戶失敗記
comment,,iueeng,: 並沒有絕對配對的關係,02/17 16:09,→,[心得] 星展開戶失敗記
comment,,alex1973,": 樓上+1, 我真搞不懂有人就是堅持有信用卡就要開該銀行帳",02/17 16:12,→,[心得] 星展開戶失敗記
comment,,alex1973,: 戶自扣卡費的意義. 這樣做少數幾家還可以,02/17 16:12,→,[心得] 星展開戶失敗記
comment,,alex1973,": 如果到後來有十幾家以上銀行信用卡, 每個月光在顧那堆帳",02/17 16:13,→,[心得] 星展開戶失敗記
comment,,alex1973,: 戶的卡費就飽了,02/17 16:14,→,[心得] 星展開戶失敗記
comment,,alex1973,": 有些銀行自扣有優惠就算了, 沒優惠還堅持要開戶去扣, 根",02/17 16:15,→,[心得] 星展開戶失敗記
comment,,alex1973,: 本就是找自己麻煩啊,02/17 16:15,→,[心得] 星展開戶失敗記
comment,,alex1973,": 本行/跨行代扣卡費其實很可靠, 我二十幾年卡費都這樣扣,",02/17 16:17,→,[心得] 星展開戶失敗記
comment,,alex1973,": 顧好帳單還有幾個帳戶餘額就好了, 自動扣繳有問題是銀行",02/17 16:18,→,[心得] 星展開戶失敗記
comment,,iueeng,: 常見一個人信用卡可以好幾家不同銀行卡片，但常用帳戶幾,02/17 16:18,→,[心得] 星展開戶失敗記
comment,,iueeng,: 乎會集中某幾家 不會每個銀行都放錢，太多不同銀行的戶頭,02/17 16:18,→,[心得] 星展開戶失敗記
comment,,iueeng,:  其實沒有比較好管理，光記信用卡各家卡片可用額度就夠累,02/17 16:18,→,[心得] 星展開戶失敗記
comment,,iueeng,: 了（確認已動用額度都是自己消費的，還要額外去關注各家,02/17 16:18,→,[心得] 星展開戶失敗記
comment,,iueeng,: 卡片連結的自扣帳戶是否有足夠現金或是被其他名目非本人,02/17 16:18,→,[心得] 星展開戶失敗記
comment,,iueeng,: 亂扣 會更累甚至雷 有可能來不及搬錢而常常餘額不足扣不,02/17 16:18,→,[心得] 星展開戶失敗記
comment,,iueeng,: 到失敗的）,02/17 16:18,→,[心得] 星展開戶失敗記
comment,,alex1973,": 要煩惱, 不是存戶/卡戶帳戶餘額問題的話, 銀行自己都會",02/17 16:19,→,[心得] 星展開戶失敗記
comment,,alex1973,": 吞下去解決, 不會對存戶有甚麼不利",02/17 16:20,→,[心得] 星展開戶失敗記
comment,,fetters,: 薪資證明不是證明你有沒有錢而是確認你的職業是顧客審查,02/17 16:32,→,[心得] 星展開戶失敗記
comment,,fetters,: 的一部分,02/17 16:32,→,[心得] 星展開戶失敗記
comment,,iueeng,: 前面幾樓提過刷完卡 就隨即把卡費 直接存回信用卡戶頭，,02/17 16:33,→,[心得] 星展開戶失敗記
comment,,iueeng,: 用卡號其實很多銀行都可以直接用信用卡號當繳款帳號，但,02/17 16:33,→,[心得] 星展開戶失敗記
comment,,iueeng,: 信用卡號是不好記憶當手上卡片多了，卡片有沒隨身攜帶，,02/17 16:33,→,[心得] 星展開戶失敗記
comment,,iueeng,: 所以很多銀行又增加使用身份字號加 前置幾個數字當繳款代,02/17 16:33,→,[心得] 星展開戶失敗記
comment,,iueeng,: 碼 ，真的臨時想到要繳 網路Google查一下 那家銀行卡的規,02/17 16:33,→,[心得] 星展開戶失敗記
comment,,iueeng,: 則 沒卡片在身上（或是繳款時繳完卡費卻因為卡片掏出來增,02/17 16:33,→,[心得] 星展開戶失敗記
comment,,iueeng,: 加遺失卡片風險），也能直接用身份證id取代卡號，原po那,02/17 16:33,→,[心得] 星展開戶失敗記
comment,,iueeng,: 種想法也可以第一次繳費單出來 ，記住那個月帳單的繳費帳,02/17 16:33,→,[心得] 星展開戶失敗記
comment,,iueeng,: 號 之後沿用第一次的繳費帳號 不想直接用卡號也不想直接,02/17 16:33,→,[心得] 星展開戶失敗記
comment,,iueeng,: 用身份id,02/17 16:33,→,[心得] 星展開戶失敗記
comment,,berserkman,: 如果說要拿三百萬買理財商品就是另一回事了,02/17 16:34,推,[心得] 星展開戶失敗記
comment,,berserkman,": 光一句""現在無業""，成功機率就降低一半",02/17 16:38,推,[心得] 星展開戶失敗記
comment,,iueeng,: 刷完卡 就隨即把卡費 直接存回信用卡戶頭，其實多年前我,02/17 16:47,→,[心得] 星展開戶失敗記
comment,,iueeng,: 有刻意玩過一次名下各家銀行全部卡片出帳前提早繳清，連,02/17 16:47,→,[心得] 星展開戶失敗記
comment,,iueeng,: 續12個月一整年，結果那年的聯徵 無法評分（那年各月 動,02/17 16:47,→,[心得] 星展開戶失敗記
comment,,iueeng,: 態會看到 各家卡片不用繳款 但未到期分期餘額 好幾家帳單,02/17 16:47,→,[心得] 星展開戶失敗記
comment,,iueeng,: 有在變動），有問聯徵人員就說我那樣系統視同沒刷卡所以,02/17 16:47,→,[心得] 星展開戶失敗記
comment,,iueeng,: 系統無法給分 ，往前往後都是正常出帳一年的聯徵評分都是,02/17 16:47,→,[心得] 星展開戶失敗記
comment,,iueeng,: 滿分,02/17 16:47,→,[心得] 星展開戶失敗記
comment,,aiyowaya,: 你去看台新機台站很久的 都是拿星展的 有掛勒,02/17 17:13,推,[心得] 星展開戶失敗記
comment,,rtwodtwo,: 星展不是不給罰站嗎？ 跟渣打一樣,02/17 17:17,推,[心得] 星展開戶失敗記
comment,,riceworm520,: 又一個以為有錢銀行就要給開戶的,02/17 17:29,噓,[心得] 星展開戶失敗記
comment,,dt1980,: 我國泰.富邦.星展卡費都是申請中信帳戶自動扣繳沒失敗過,02/17 17:39,→,[心得] 星展開戶失敗記
comment,,dt1980,: 填個單子寄信過去一勞永逸 自己主力帳戶有錢都不怕忘記繳,02/17 17:41,→,[心得] 星展開戶失敗記
comment,,go0321,: 開戶就算是說拿很多錢來存銀行也會怕。希望別來。誰知這些,02/17 17:44,推,[心得] 星展開戶失敗記
comment,,go0321,: 錢是不是正當的錢。而且存錢還要付利息給你。銀行跟本沒賺,02/17 17:44,→,[心得] 星展開戶失敗記
comment,,go0321,: 頭。說要買基金保險還比較有可能,02/17 17:44,→,[心得] 星展開戶失敗記
comment,,shaoleo,: 戶藉在百公里外，不過地緣拿附近的地價稅單也行，是他家,02/17 18:11,推,[心得] 星展開戶失敗記
comment,,shaoleo,: 分行太少...,02/17 18:11,→,[心得] 星展開戶失敗記
comment,,sp063439,: 這跟公股銀行定存跟櫃員硬碰硬一樣,02/17 18:11,→,[心得] 星展開戶失敗記
comment,,shachitw,": 洗錢防制法搞得現在實體戶本身就很難開,自由業就怕你沒",02/17 18:25,→,[心得] 星展開戶失敗記
comment,,shachitw,": 收入時拿去賣,開戶理由只有要繳費=非必要,被勸退很正常",02/17 18:25,→,[心得] 星展開戶失敗記
comment,,zjk4451,: 無業、開戶理由只是要繳信用卡銀行怎麼會覺得賺得到錢,02/17 18:26,噓,[心得] 星展開戶失敗記
comment,,zjk4451,: 開戶理由好歹要說投資吧，不只星展這幾年各家銀行開戶都,02/17 18:27,→,[心得] 星展開戶失敗記
comment,,zjk4451,: 變難了連開戶第一步都做錯,02/17 18:27,→,[心得] 星展開戶失敗記
comment,,zjk4451,: 你一定沒做功課,02/17 18:29,推,[心得] 星展開戶失敗記
comment,,ruby02162000,: 星展早就不能罰站賺台新點了吧,02/17 18:45,推,[心得] 星展開戶失敗記
comment,,ruby02162000,: 星展數位帳戶應該比較好開？前幾年線上點一點就開好,02/17 18:47,→,[心得] 星展開戶失敗記
comment,,ruby02162000,: 了耶 現在星展卡也是綁數位帳戶自扣,02/17 18:47,→,[心得] 星展開戶失敗記
comment,,molsmopuim,: 星展數位開一開就好了+1,02/17 19:04,推,[心得] 星展開戶失敗記
comment,,pasaga,: 詐騙人頭十有八九都說自己在做網拍,02/17 19:12,→,[心得] 星展開戶失敗記
comment,,style05,: 星展不能罰站了？當初記錯已經罰站過，晚上再來一次，就,02/17 19:18,推,[心得] 星展開戶失敗記
comment,,style05,: 被鎖卡到現在了...,02/17 19:18,→,[心得] 星展開戶失敗記
comment,,flypenguin,: 其實他就暗示你去開花旗數帳，等七月併過來。,02/17 19:32,→,[心得] 星展開戶失敗記
comment,,kim,: 我怎麼看都覺得，你確實沒有非開星展帳戶不可的理由,02/17 19:42,噓,[心得] 星展開戶失敗記
comment,,kim,: 而且說真的，銀行也沒有欠你什麼，為什麼民眾想開戶就一定要,02/17 19:43,→,[心得] 星展開戶失敗記
comment,,kim,: 給開戶？,02/17 19:43,→,[心得] 星展開戶失敗記
comment,,kim,: 又不是拒絕你辦定存,02/17 19:43,→,[心得] 星展開戶失敗記
comment,,ryusenming,: 你無業又搬錢過來開反而讓銀行更麻煩,02/17 19:45,推,[心得] 星展開戶失敗記
comment,,ryusenming,: 無業就算真的給你開會歸在高風險帳戶 作業時間硬是比,02/17 19:45,→,[心得] 星展開戶失敗記
comment,,ryusenming,: 其他人久  匯錢進來又可能會觸發可疑交易,02/17 19:46,→,[心得] 星展開戶失敗記
comment,,ryusenming,: 到時行員又要寫報告...,02/17 19:46,→,[心得] 星展開戶失敗記
comment,,ryusenming,: 給你開戶沒幫銀行獲利 反而多了一堆風險跟麻煩事,02/17 19:47,→,[心得] 星展開戶失敗記
comment,,floralee013,: 好玻璃,02/17 20:52,→,[心得] 星展開戶失敗記
comment,,iamkher,: 星展不是也能線上開戶 但前提要放2M 何不試試？,02/17 21:23,推,[心得] 星展開戶失敗記
comment,,kashima228,: 對 我就是線上開被拒絕,02/17 21:26,→,[心得] 星展開戶失敗記
comment,,kashima228,: 然後問了說要放兩百萬,02/17 21:26,→,[心得] 星展開戶失敗記
comment,,kashima228,: 但你不給開我就放不了兩百萬,02/17 21:26,→,[心得] 星展開戶失敗記
comment,,kashima228,: 客服就建議我去分行開,02/17 21:26,→,[心得] 星展開戶失敗記
comment,,zjk4451,: 你開目的只是想扣繳信用卡根本不會放200萬啊 行員早就看,02/17 21:27,推,[心得] 星展開戶失敗記
comment,,zjk4451,: 出來了,02/17 21:27,→,[心得] 星展開戶失敗記
comment,,zjk4451,: 所以你一定要說你要投資 才會有需求要放200萬 他才有可能,02/17 21:28,→,[心得] 星展開戶失敗記
comment,,zjk4451,: 讓你開戶,02/17 21:28,→,[心得] 星展開戶失敗記
comment,,zjk4451,: 只是扣繳信用卡說會放200萬連警衛都知道你在唬,02/17 21:28,→,[心得] 星展開戶失敗記
comment,,orange21,: 毛這麼多 買花旗消金幹嘛...,02/17 21:30,→,[心得] 星展開戶失敗記
comment,,berserkman,: 而且不要以為放200萬行員就會嚇到好嗎？他們見過的大,02/17 21:30,推,[心得] 星展開戶失敗記
comment,,berserkman,: 戶比你多很多,02/17 21:30,→,[心得] 星展開戶失敗記
comment,,zjk4451,: 現在連本土銀行說儲蓄或扣繳信用卡大概都不讓你開戶了 除,02/17 21:30,→,[心得] 星展開戶失敗記
comment,,zjk4451,: 非是薪轉戶 何況是主要經營財富管理的外商,02/17 21:30,→,[心得] 星展開戶失敗記
comment,,cityport,: 台中起家的銀行，居然搞到彰化沒分行，有夠爛,02/17 21:31,→,[心得] 星展開戶失敗記
comment,,Green1216,: 如果我是星展行員 我看下來我也不會想讓你開戶欸……,02/17 21:46,推,[心得] 星展開戶失敗記
comment,,Green1216,: 遇到說自由業的真的會比較擔心 要問更細 你解他行定存,02/17 21:46,→,[心得] 星展開戶失敗記
comment,,Green1216,: 到星展 他還要擔心你說你存了要作定存 還要擔心是人頭,02/17 21:46,→,[心得] 星展開戶失敗記
comment,,Green1216,: 戶,02/17 21:46,→,[心得] 星展開戶失敗記
comment,,kiromomo168,: 看起來確實沒開戶需求,02/17 21:50,→,[心得] 星展開戶失敗記
comment,,zjk4451,: 你本身無業 開戶理由又只有儲蓄或扣繳信用卡這些不充分理,02/17 21:52,推,[心得] 星展開戶失敗記
comment,,zjk4451,: 由 去其他家銀行打槍你的銀行絕對比會讓你開的多,02/17 21:52,→,[心得] 星展開戶失敗記
comment,,zjk4451,: 絕對不是只有星展不讓你開,02/17 21:52,→,[心得] 星展開戶失敗記
comment,,zzdaa,: 基本上無業全台灣就找不到任何一間銀行可以幫你開,02/17 22:37,推,[心得] 星展開戶失敗記
comment,,ryusenming,: 你想想後面為了要開戶的目的已經跟一開始不同了阿,02/17 22:50,推,[心得] 星展開戶失敗記
comment,,ryusenming,: 對方就是要婉拒你 後面只是一直在繞圈圈,02/17 22:52,→,[心得] 星展開戶失敗記
comment,,ridiculousYA,: 就看不出來為啥要開戶 還無業  誰開誰倒楣,02/17 22:53,噓,[心得] 星展開戶失敗記
comment,,ryusenming,: 對方婉拒你的理由 你不接受又一直提出新的說法來圓,02/17 22:55,推,[心得] 星展開戶失敗記
comment,,ryusenming,: 最後就變成你像是為了開戶而開戶一樣,02/17 22:56,→,[心得] 星展開戶失敗記
comment,,ryusenming,": 看你有沒有親友在銀行任職,幫他買個幾百萬基金業績",02/17 22:57,→,[心得] 星展開戶失敗記
comment,,ryusenming,: 這樣開戶應該很順利XD,02/17 22:57,→,[心得] 星展開戶失敗記
comment,,FMANT,: 台中現在最熱門的行業就是科技金融，銀行首當其害,02/17 23:09,推,[心得] 星展開戶失敗記
comment,,FMANT,: 你這個原因沒人敢放行,02/17 23:11,→,[心得] 星展開戶失敗記
comment,,OUX8513,: 有骨氣一點,02/17 23:50,推,[心得] 星展開戶失敗記
comment,,BNYMellon,: 正確是先開花旗，等7月變成星展囉～,02/17 23:53,推,[心得] 星展開戶失敗記
comment,,chrisstar,: 星展現在只想收財管戶啦,02/18 00:57,→,[心得] 星展開戶失敗記
comment,,chrisstar,: 你備個最低標的200萬說要存,02/18 00:57,→,[心得] 星展開戶失敗記
comment,,chrisstar,: 他們就會幫你開了,02/18 00:57,→,[心得] 星展開戶失敗記
comment,,aq2272353712,: 沒買產品，幹嘛給你開，又不是每家銀行都喜歡收流浪,02/18 01:32,推,[心得] 星展開戶失敗記
comment,,aq2272353712,: 漢,02/18 01:32,→,[心得] 星展開戶失敗記
comment,,YIHE,: 信用卡刷爆幾回，調高額度，全額繳清，進銀行說要找理專，,02/18 02:45,推,[心得] 星展開戶失敗記
comment,,YIHE,: 開戶難度就降低了。,02/18 02:45,→,[心得] 星展開戶失敗記
comment,,bryanwang,: 鼻屎大的國家，不用寄望，以前世界警察銀行，開個戶還,02/18 06:05,推,[心得] 星展開戶失敗記
comment,,bryanwang,: 比較安心。,02/18 06:05,→,[心得] 星展開戶失敗記
comment,,hyuchi0202,: 因為台灣是詐騙天堂，除了薪轉你要說投資啊，不然根本,02/18 07:06,推,[心得] 星展開戶失敗記
comment,,hyuchi0202,: 不給開戶了,02/18 07:06,→,[心得] 星展開戶失敗記
comment,,goulina,: 用喊的說要存誰都會，行員才不信這套，現在一堆無業開了,02/18 07:52,→,[心得] 星展開戶失敗記
comment,,goulina,: 馬上變警示戶，後面寫一堆報告還有處罰，誰想開…,02/18 07:52,→,[心得] 星展開戶失敗記
comment,,goulina,: 就是比你想像中得多，而常碰到今天開過兩天就被通報的，,02/18 08:40,→,[心得] 星展開戶失敗記
comment,,goulina,: 地區也有關係啦…,02/18 08:40,→,[心得] 星展開戶失敗記
comment,,alloc,: 當你要餓死了的時候 沒錢的帳戶一點用也沒有啊…,02/18 09:13,推,[心得] 星展開戶失敗記
comment,,lee28119,: 你去看法院開庭 一大堆 然後現在還要推無罪化 你說呢,02/18 09:37,→,[心得] 星展開戶失敗記
comment,,operatorm,: 槍槍致命王4ni,02/18 09:55,→,[心得] 星展開戶失敗記
comment,,willieqoo,: 事實上就是這麼多人帳戶“借”別人啊，連我幾百年去一,02/18 11:17,推,[心得] 星展開戶失敗記
comment,,willieqoo,: 次警察，都可以遇到帳戶接別人被封掉找警察的,02/18 11:17,→,[心得] 星展開戶失敗記
comment,,willieqoo,: 警察局,02/18 11:17,→,[心得] 星展開戶失敗記
comment,,aq2272353712,: 沒錢餓死的時候，帳戶可以賣錢啊！一個一萬五,02/18 11:24,噓,[心得] 星展開戶失敗記
comment,,ryusenming,: 鄉下地方超多低收入的賣帳戶,02/18 11:32,推,[心得] 星展開戶失敗記
comment,,ryusenming,: 反正到時候變警示又會說自己弄丟了也是受害者,02/18 11:32,→,[心得] 星展開戶失敗記
comment,,hydroer,: 文章閱讀一半就想噓了,02/18 11:45,噓,[心得] 星展開戶失敗記
comment,,narniamumu,: 別以為搬兩百萬來存就比較了不起。你以為這種話行員聽,02/18 12:03,噓,[心得] 星展開戶失敗記
comment,,narniamumu,: 的還少嗎。你確實開戶理由不充分。當然可以合理婉拒,02/18 12:03,→,[心得] 星展開戶失敗記
comment,,whmclschuhw,: 星展我以前也問過，放200萬不見得給開戶，他們會看要,02/18 12:23,推,[心得] 星展開戶失敗記
comment,,whmclschuhw,: 不要投資,02/18 12:23,→,[心得] 星展開戶失敗記
comment,,asdfghjklasd,: 打給金管會,02/18 12:26,→,[心得] 星展開戶失敗記
comment,,largesperm,: 很不爽的話 那就不要去用他們的信用卡囉,02/18 12:46,推,[心得] 星展開戶失敗記
comment,,dt1980,: 不給開別執著開戶了 要嘛剪卡 要嘛填單申請他行自動扣款,02/18 12:51,→,[心得] 星展開戶失敗記
comment,,willieliu,: 語畢 繼續刷星展信用卡不剪卡,02/18 12:52,噓,[心得] 星展開戶失敗記
comment,,bryanwang,: 干脆學以前選舉買票，一遍收錢、一邊檢舉，一遍賣帳戶,02/18 13:08,推,[心得] 星展開戶失敗記
comment,,bryanwang,: 、一遍報警。,02/18 13:08,→,[心得] 星展開戶失敗記
comment,,dt1980,: 樓上 你賣帳戶要是被拿去詐騙你先被抓去關機會比較大,02/18 13:25,→,[心得] 星展開戶失敗記
comment,,Kazamatsuri,: 你不懂是你家的事 現在就是開實體戶就要這樣KYC很細,02/18 14:11,→,[心得] 星展開戶失敗記
comment,,Kazamatsuri,: 你不知道有些人就是因為這一點錢而狗急跳牆嗎？ 科科,02/18 14:12,→,[心得] 星展開戶失敗記
comment,,vestinland,: 看了一下該發文ID記錄....已經開過花旗了，那就沒有,02/18 14:13,推,[心得] 星展開戶失敗記
comment,,vestinland,: 堅持要有星展帳戶的必要,02/18 14:13,→,[心得] 星展開戶失敗記
comment,,vestinland,: 而且以他以前文章內文的應對方式，還滿容易觸發被列,02/18 14:16,→,[心得] 星展開戶失敗記
comment,,vestinland,: 為警示或是行員工作經驗上的判斷可能開了之後碰到紅,02/18 14:16,→,[心得] 星展開戶失敗記
comment,,vestinland,: 線，直接或間接婉拒開戶,02/18 14:16,→,[心得] 星展開戶失敗記
comment,,bryanwang,: 收了錢再報警吧。,02/18 14:45,推,[心得] 星展開戶失敗記
comment,,sam200002,: 準備20萬美金，去星展說要美金存款4.8%，行員笑呵呵歡,02/18 14:46,推,[心得] 星展開戶失敗記
comment,,sam200002,: 迎你,02/18 14:46,→,[心得] 星展開戶失敗記
comment,,sam200002,: 我近期就是用美金去開戶，過程完全感受到貴賓待遇,02/18 14:47,→,[心得] 星展開戶失敗記
comment,,bryanwang,: 樓上內行人，攻心為上，知道行員在想什麼。,02/18 14:51,推,[心得] 星展開戶失敗記
comment,,sam200002,: 更正利率剩4.6%,02/18 14:56,→,[心得] 星展開戶失敗記
comment,,B7405,: 銀行少atm少，你還開戶，人家只服務有錢人，你是嗎,02/18 15:03,推,[心得] 星展開戶失敗記
comment,,B7405,: 主要是沒賺錢 其次是開戶來 帳戶有問題也來 帳戶結清還來,02/18 15:15,推,[心得] 星展開戶失敗記
comment,,bryanwang,: 之前到花旗開鄰櫃戶，有事先做功課，知道行員喜歡和討,02/18 15:20,推,[心得] 星展開戶失敗記
comment,,bryanwang,: 厭的開戶理由，一毛錢都沒放，就開戶成功了。,02/18 15:20,→,[心得] 星展開戶失敗記
comment,,catuncle1,: 其實這些前外商雖然在台灣法規下以成立子公司方式經營,02/18 16:19,→,[心得] 星展開戶失敗記
comment,,catuncle1,: 但還是用外商的心態營運，要保管費，分行又少，APP也是,02/18 16:20,→,[心得] 星展開戶失敗記
comment,,catuncle1,: 功能比爛的，根本沒把台灣客戶當一回事，何必非開不可,02/18 16:22,→,[心得] 星展開戶失敗記
comment,,aq2272353712,: 都要餓死，當然賣一賣啊，被抓又不是重罪，還有免錢,02/18 17:20,噓,[心得] 星展開戶失敗記
comment,,aq2272353712,: 三餐，每天不用工作有飯吃，不好嗎,02/18 17:20,→,[心得] 星展開戶失敗記
comment,,aq2272353712,: 不用在那邊假道學，假清高，人家就是要餓死，能夠變,02/18 17:22,→,[心得] 星展開戶失敗記
comment,,aq2272353712,: 現當然變現，賣帳戶一堆,02/18 17:22,→,[心得] 星展開戶失敗記
comment,,bryanwang,: 外商銀行臨櫃的好處，遠贏在地銀行，就是通常沒什麼人,02/18 20:53,推,[心得] 星展開戶失敗記
comment,,bryanwang,: 。,02/18 20:53,→,[心得] 星展開戶失敗記
comment,,huangci,: https://i.imgur.com/XrcIrPW.png,02/19 01:17,推,[心得] 星展開戶失敗記
comment,,go0321,: 客服:可以開（反正是櫃台的事，經辦不是我）,02/19 17:39,推,[心得] 星展開戶失敗記
comment,,go0321,: 銀行櫃台:X，客服就只會亂答應，那蓋經辦章你客服敢蓋章嗎,02/19 17:39,→,[心得] 星展開戶失敗記
comment,,go0321,: ?,02/19 17:39,→,[心得] 星展開戶失敗記
comment,,go0321,: 還有問職業最討厭聽到自由業，心想你是詐騙犯吧，別來亂,02/19 17:39,→,[心得] 星展開戶失敗記
comment,,sluttervagen,: 你經營網購對銀行來說更是高風險行業，一堆都沒稅籍,02/19 23:12,推,[心得] 星展開戶失敗記
comment,,sluttervagen,: 登記繳稅，誰知道你是不是拿帳戶來逃稅存放營收,02/19 23:12,→,[心得] 星展開戶失敗記
comment,,p99665411,: 外銀比較偏好有肉的理財戶,02/20 08:19,推,[心得] 星展開戶失敗記
comment,,WeGoYuSheng,: 對方可能只是不想也不能跟你說你是防治洗錢及打擊資,02/20 10:43,推,[心得] 星展開戶失敗記
comment,,WeGoYuSheng,: 恐的高風險名單,02/20 10:43,→,[心得] 星展開戶失敗記
comment,,WeGoYuSheng,: 再來就是你說自己無業，收入來源他們覺得不穩定，覺,02/20 10:44,→,[心得] 星展開戶失敗記
comment,,WeGoYuSheng,: 得你目前應該不太會有什麼貢獻度 沒必要讓你開,02/20 10:44,→,[心得] 星展開戶失敗記
comment,,WeGoYuSheng,: 我真的不認為有哪家銀行的信用卡就一定要去那家開戶,02/20 10:47,→,[心得] 星展開戶失敗記
