type,title,author,content,date,push_tag,original_title
comment,,lattecafe,: 所以我問你你有看到當天無法提出合理解釋跟言詞閃爍嗎?,04/29 18:09,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,prussian,: 其他需要注意的樣態還很多,04/29 18:10,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 告訴你，該給的書面資料都有拿出來，午休人資去休息了!,04/29 18:10,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: #1ZtxCBtZ (Bank_Service) 有些還會先不給金融卡,04/29 18:15,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lf2net4589,: 金管會不是說不能拒絕開戶嗎？,04/29 18:29,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,fastfu,: 玉山很棒啊，會不會是你拒絕交出paypal讓他們形成了詐騙,04/29 19:06,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,fastfu,: 的心證,04/29 19:06,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,naifing,: 玉山用戶覺得自家很棒我是管不著啦,04/29 19:38,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,naifing,: 但非玉山用戶我只會說，這我遇過的、你參考一下。,04/29 19:38,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 玉山在能開數位之前 版上有文章說很難開,04/29 19:53,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: Paypal 淘寶 五月天也是從版上看來的,04/29 19:53,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 薪轉差不多等於免死金牌,04/29 19:54,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 其他會想盡辦法勸退 或要你去開數位,04/29 19:55,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 或捧現金去買投資商品或是辦貸款就不一樣了,04/29 19:56,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,fastfu,: 不要生氣，沒有要戰,04/29 20:16,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,newforte,: 要用Paypal交不出Paypal 看起來就超可疑,04/29 20:16,噓,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,fastfu,: 想當初我也是在分行坐了兩三個小時才離開，我覺得是嚴謹，,04/29 20:17,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,fastfu,: 不是壞事,04/29 20:17,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sp063439,: 開給你不交易又要擔心戶頭被賣掉的維護成本,04/29 21:16,噓,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lawrence311,: 不缺（你這個）客戶，harsh but true,04/29 22:38,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,DentistLin,: 為了辦星宇航空卡跑一趟玉山。申辦網銀時不明來電靜,04/29 23:09,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,DentistLin,: 音功能要取消。手機漫遊，玉山要打勾。,04/29 23:09,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,DentistLin,: 電話加電子信箱雙認證。也是夠小心的,04/29 23:17,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,rainsilver,: 這些詐騙要認真從銀行端去擋應該不難 只是目前措施看,04/29 23:41,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,rainsilver,: 起來都是搞到一般民眾居多 園區詐騙依舊猖獗,04/29 23:41,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,HOLAHOJIAN,: 開戶理由儲蓄。但你已經有開立其他帳戶難道不能儲蓄嗎,04/30 00:02,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,HOLAHOJIAN,: ？被拒絕正常，說開PayPal用的確你就拿出PayPal帳號啊,04/30 00:02,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,HOLAHOJIAN,: 。拿不出來也當然會懷疑,04/30 00:02,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,HOLAHOJIAN,: 核不過不會給你理由啊。怕是詐騙集團後續再持續用其他,04/30 00:09,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,HOLAHOJIAN,: 招開戶,04/30 00:09,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,HOLAHOJIAN,: 與其從銀行端防怎不加重刑責，人頭戶重判就好啦，反正,04/30 00:10,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,HOLAHOJIAN,: 會當人頭戶要嘛沒錢要嘛呆,04/30 00:10,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,a3556959,: 嘻嘻,04/30 02:25,噓,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,shachitw,: 原po的文章寫的夠清楚了，其實每家都一樣啦，只是你剛好,04/30 03:30,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,shachitw,: 辦玉山而已，沒非必要理由基本上都會讓你碰軟釘子，要,04/30 03:30,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,shachitw,: 穩過就只有薪轉跟證券,04/30 03:30,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,windweapon,: 笑死，還能刁出榮譽感；還要幫忙話事說辦的人行為像,04/30 04:32,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,windweapon,: 賊才會被刁，看了搖頭。,04/30 04:32,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,goodfood,: 玉山開戶現在不能喊五月天了嗎,04/30 09:09,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,aljust12,: 怪了我都沒有被刁 玉山數位轉實體就解決了 看來原PO很氣,04/30 09:36,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,aljust12,: 國泰才刁吧...現在要開第2戶太困難了,04/30 09:36,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,stocktonty,: 我沒固定收入 去年開台新 今年開京城 完全沒被擋過,04/30 09:59,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,stocktonty,: 幾年前開臺銀 玉山 富邦 也沒遇過什麼困難,04/30 10:00,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,bbcer,": 被某家銀行員A氣到,態度很差,下次換B就很客氣,行員大不同",04/30 10:53,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,qqplusqq,: 我印象中看到網友分享台外幣都是營業部。但我一個是營,04/30 12:40,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,qqplusqq,: 業部，一個是分行(但不是戶籍地分行)。雖然沒有影響，,04/30 12:40,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,qqplusqq,: 純粹好奇，看到推文在問轉實體才想到之前發生的狀況。,04/30 12:40,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Kazamatsuri,: 應該就某段時間前開是營業部的 之後的是分行這樣吧,04/30 12:58,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Kazamatsuri,: ～,04/30 12:58,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 玉山數位後來應該都是系統指派分行,04/30 13:30,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,isaacc,: 原PO辛苦了，不過得跟您分享個殘酷的觀察,04/30 16:43,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,isaacc,: 基本上由於詐騙集團太猖獗，所以一般都不會告訴你為何被拒,04/30 16:44,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,isaacc,: 免得下一次你就閃過了...但連累的就是如您一般的無辜人民,04/30 16:44,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,isaacc,: 比如說最近新約定帳戶要隔兩天才能用...也是妨害到好人阿,04/30 16:45,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 以現在的狀況 這種擋法會越來越多 不管哪家,04/30 17:35,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 公股銀也會勸退你的...,04/30 17:36,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 現在跟十五年前那種很容易開戶的時代,04/30 17:36,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 已經不一樣了,04/30 17:36,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 跟公股比起來 玉山的確難開,04/30 17:37,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 為了幫某些不好好管理帳號的人收拾殘局 搞到一般人,04/30 17:38,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 有其他想往來的銀行 建議早點開一開,04/30 17:39,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,qqplusqq,: 雖然分行不重要，只是我台外幣一起開一起轉，看到不一,04/30 18:11,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,qqplusqq,: 致才覺得神奇～,04/30 18:11,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Kazamatsuri,: 可能有些分行是簡易型沒外幣 像我的新光OU台外幣一起,04/30 19:33,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Kazamatsuri,: 開 台幣是我家附近的簡易分行 外幣就變成長安分行了,04/30 19:34,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cytochrome,: 有膽識當奧客發飆你就飆阿，飆了主管出來安撫你讓你,05/01 00:01,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cytochrome,: 開了，會吵的人總是有糖吃，這不就社會的潛規則，很,05/01 00:01,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cytochrome,: 多人拉不下臉也不敢飆，那被趕走剛好,05/01 00:01,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cytochrome,: 換位思考，對行員而言，帳戶被拿去當人頭使用，報告,05/01 00:01,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cytochrome,: 寫不完甚至影響烤雞，辛苦一年因為人頭戶烤雞吃丙，,05/01 00:01,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cytochrome,: 是你你要嗎？當然千百雕,05/01 00:01,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cytochrome,: 要怪就怪政府吧，詐騙年成長率有沒有20%?最賺最夯的,05/01 00:01,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cytochrome,: 產業，愈罰愈氾濫，和毒品氾濫一樣,05/01 00:01,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 之前板上玉山數位帳戶相關文章就已經講過，現在開玉山數位,05/01 01:21,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 帳戶是看你寫的「通訊地址」是什麼，系統自動指派離你通訊,05/01 01:21,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 地址最近的分行作為你「當次」開立帳戶的所屬分行。,05/01 01:22,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 因為玉山數位帳戶可以開兩個（之前玉山有簽帳金融卡活動，,05/01 01:23,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 特別說開過數位帳戶的人為了新的簽帳金融卡，可以再開一個,05/01 01:23,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 數位帳戶），我開第二個數位帳戶的通訊地址故意與戶籍地址,05/01 01:24,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 相同，於是第二個數位帳戶的分行就被指派到當次留的戶籍地,05/01 01:25,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 址附近的分行，因此我兩個數位帳戶分別隸屬不同分行。,05/01 01:26,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 如果想選數位帳戶帳號的朋友（帳號只有前四碼的分行代號是,05/01 01:27,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 你或許能自己決定的，後面是流水號，你無法決定），就是在,05/01 01:28,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 線上開戶的時候，看看你的通訊地址和戶籍地址分別離什麼分,05/01 01:29,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 行較近，然後再去玉山官網查詢「服務據點」，官網上的分行,05/01 01:30,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 名字前面那四個數字就是分行代號，如果你開戶在他家，帳號,05/01 01:30,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 前四碼就會是那四個數字，你就看看通訊地址、戶籍地址最近,05/01 01:31,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 的那兩個分行哪一個數字你喜歡，如此一來就能決定你的通訊,05/01 01:32,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 地址要留什麼，這對於分行數較少的區域會比較方便決定。,05/01 01:33,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,IanLi,: 講薪轉照會人資或公司這很正常啊，不然別用這說法,05/01 11:29,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,IanLi,: 另外為避免審核樣態外流，不屬於程序性的問題不說原因正常,05/01 11:34,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 信用卡每個月都有刷、全額繳清--->這樣叫做長久沒來往?,05/01 11:46,噓,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 當天我已經有提供所有的書面資料!!!!!!!!!!!!!!!,05/01 11:47,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 而且是存摺補發，如果是開戶我會知道要請假讓人資聯絡,05/01 11:48,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 其他家銀行的存摺補發都是午休去就可以辦完的,05/01 11:49,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Kazamatsuri,: 通常對於銀行來講 信用卡業務跟帳戶業務是兩個不同的,05/01 12:05,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Kazamatsuri,: 部門 所以帳戶業務多半不太看你的該行卡往來 科科,05/01 12:06,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 我想也是，而且沒有遲繳讓銀行賺滯納金，更不算來往了,05/01 12:07,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 而且我也不記得我有被國泰問說補發存摺的理由,05/01 12:17,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 各家對領摺的管理程度不一,05/01 12:38,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
