type,title,author,content,date,push_tag,original_title
comment,,operatorm,": 台中商銀沒多好,當過VIP,拿過1整年20次每月atm自動化交",01/18 17:48,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,": 易免費,網銀抽獎拿免費跨轉全槓,領過世界卡,只剩生日禮",01/18 17:48,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,": 拿拿而已,都擺著爛☺",01/18 17:48,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,tio2catalyst,": 2018去開有稍微問原因沒特別刁難,現在變得這麼嚴",01/18 18:09,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,howeee,: 今年的台中銀網銀刮刮樂就先放棄了,01/18 18:10,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,tornado1621,: 真的是垃圾銀行，連數位帳戶都沒有,01/18 18:14,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,": 永豐當上vip後才給再開mma+,不過vip隱藏任務也多",01/18 18:16,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,huangci,: 信用卡款那個理由我這樣講他們也是這樣回答，,01/18 18:33,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,huangci,: 是總行下達指示分行要統一這樣回答嗎XDD,01/18 18:33,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 預先開戶前分行會去調去年一整年的信用卡消費紀錄，他會你,01/18 18:36,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 去年總共刷了幾筆，來決定你用卡是否夠頻繁到足以達到能在,01/18 18:36,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 本行帳戶做ACH的資格。,01/18 18:37,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,:                                                  ^看你,01/18 18:37,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,vlkppa,: 大絕是說要辦台中銀行世界卡，然後真的有拿出財力證明就,01/18 18:38,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,vlkppa,: 能開戶了。,01/18 18:38,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 因為分行今天就是直接跟我說我去年刷了幾筆怎樣怎樣……,01/18 18:38,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,flypenguin,: 暫避風頭吧，過幾個月應該又開放了,01/18 18:42,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cw126741,: 我大概2年前開戶的當時說要買基金就開了，也有確實,01/18 18:44,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cw126741,: 買，當時分行,01/18 18:44,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cw126741,: 有紅布條人民幣定存優利，旁邊有人做人民幣定存也,01/18 18:44,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cw126741,: 給開，當時開戶,01/18 18:44,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cw126741,: 行員問我為何選他們買基金，我說有手續費優惠，然,01/18 18:44,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cw126741,: 後理專很急著把,01/18 18:44,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cw126741,: 我帶去小房間，並盯著我拿手機確實設定定期定額購,01/18 18:44,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cw126741,: 買才讓我走，那,01/18 18:44,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,cw126741,: 時候態度還不錯，也沒擋我,01/18 18:44,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,aljust12,: 我學生時就開臨櫃帳戶 人生首戶就是台中 持有20幾年無感,01/18 18:47,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,coyoteY,: 時代不同啦.某企銀都一直趕支存客戶走,01/18 18:48,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,laechan,: 我愛台中銀，年後來買,01/18 19:06,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,neiliu,: 換一間分行看看？,01/18 19:06,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,conk,: 辛苦了，難怪不會再開數帳.....,01/18 19:06,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,dt1980,: 之前去華南銀行分行要開戶 也是問開戶幹嘛 回答都打槍,01/18 19:21,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,gwendeck,: 其實是看分行 我幾個月前預約開戶 沒被刁難 就叫我去開,01/18 19:21,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,dt1980,: 結果現在推SnY數位銀行申請就直接通過,01/18 19:21,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,brian78313,: 永豐的vip隱藏任務是什麼，很好奇,01/18 19:32,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 台中銀行分行很少家，我已經挑離我家最近的了，再遠我就懶,01/18 19:40,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 得過去了，以後有緣再開了。,01/18 19:41,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,aljust12,: 樓上你不是住中部 台中銀行前身是台中合儲/台中中小企銀,01/18 19:55,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,aljust12,: 中彰投各鄉鎮分行一堆 中部人不用這煩惱 想開不太有障礙,01/18 19:56,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,neiliu,: 原po好像高雄人，我提問前先查過有四間分行（也許不同分,01/18 20:16,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,neiliu,: 行有不同做法）,01/18 20:16,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,onlyrs,: 想知道T大是預約哪間分行的？,01/18 20:20,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 請暫時避開打狗分行，如果其他分行還OK可以偷偷跟我說。,01/18 20:30,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,hsx1002,: 感謝T大排雷,01/18 20:46,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,neiliu,: 查一下還有台中銀證券高雄也有分公司，開集保戶後可以順,01/18 21:05,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,neiliu,: 利銀行開交割戶嗎？,01/18 21:05,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,fastfu,: 不是，台中銀行那麼爛，你幹嘛非得開他們家的帳戶！？,01/18 21:10,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,fastfu,: 驚，原來是TZU大,01/18 21:11,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,: #1ZQTprzJ 永豐vip隱藏任務,01/18 21:46,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,pk0943,: 不懂為什麼一定要開台中銀帳戶？,01/18 22:04,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,pk0943,: 你如果說要辦信貸，應該會讓你開戶。,01/18 22:07,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,qxxrbull,: 我以前為了街口去開 一筆聯徵也被拒絕,01/18 22:14,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,qxxrbull,: 好久以前的事情了,01/18 22:15,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,qxxrbull,: 確實有點想要為了股票去開，有好幾張台中銀,01/18 22:15,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Lumia520,: 我有在上海銀行要開戶，他扔給我一堆文件叫我慢慢看，然,01/18 22:17,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Lumia520,: 後半個月後再來，到時才看能否讓我開戶,01/18 22:17,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,brokeback,: 看完覺得荒謬,01/18 22:24,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,willieliu,: 我覺得證券交割的理由不錯啊 反正你也不一定要買☺,01/18 22:27,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,usedata,: 還會問東問西給理由就不錯了，開高雄銀數位帳戶結果拖了,01/18 22:47,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,usedata,: 1~2星期，後來拒絕，詢問只會說評分不過，跟本不在乎是否,01/18 22:49,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,usedata,: 有什麼理由，以致也沒辦法參加一卡通money的活動,01/18 22:52,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,huangci,: 看到樓上分享，怕爆欸……借串問，那高雄銀行開實體戶會,01/18 22:54,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,huangci,: 不會也很刁難,01/18 22:54,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,alloc,: 現在哪家開實體戶不刁難的？,01/18 22:55,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,open010385,: 除了2之外我覺得都算可以接受開戶的理由,01/18 23:35,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,open010385,: 定存這件事真的不需要特別拿出來講,01/18 23:36,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,open010385,: 聽到開戶是要做定存的內心應該會翻個幾次白眼,01/18 23:36,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,open010385,: 定存是負債 銀行根本不愛= =,01/18 23:36,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,open010385,: 買基金竟然不讓開？理專應該缺業績缺到爆阿,01/18 23:38,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lovesheo,: 台中銀好像在蓋新總部!!,01/19 00:07,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Realism,: 好奇開台中銀的好處是？剛上官網繞了一圈感覺沒啥亮點？,01/19 00:10,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,ngchiho1102,: 街口可以連結臺中銀行帳戶就去開戶了，行員簡單問一,01/19 00:13,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,ngchiho1102,: 下就給開了。,01/19 00:13,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,ssaymssik,: 中銀地方土豪，不缺你們奈米戶啦，沒貢獻多少拼命轉增,01/19 00:57,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,ssaymssik,: 加成本,01/19 00:57,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,iueeng,: 2008前後，定存利往下調，那陣子也常聽到一堆存戶拿一百,01/19 00:59,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,iueeng,: 萬上下現金要定存到處被拒的例子°,01/19 00:59,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Elsa13,: 可能看分行 用理由3一下就給開了 進去開完出來20分鐘 超快,01/19 01:28,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,k91011022,: 只有股票好  你就說你是股東,01/19 05:37,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,gameboy0618,: 這銀行真的笑死,01/19 08:28,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,operatorm,: 說你欠衛生棉、☺☺,01/19 08:38,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Lomax,: 台中銀行大概不需要有很多閒錢的人吧。,01/19 09:02,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,hr07,: 行動支付有活動時可能也會有績效才說到時可以幫你開,01/19 19:31,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,KuwaK,: 過年後才想把好幾年沒用的台中銀行帳戶結清,01/19 20:57,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sam200002,: 我在台南的永康分行開，開戶沒被刁難，很快開好,01/20 01:36,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,deltarobot,: 薪轉也不會只有一家可以選啦,01/20 08:13,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lemonsamon,: 很久以前去台中銀行開戶，只因為戶籍地不是台中而拒,01/20 08:27,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lemonsamon,: 絕開戶，很傻眼,01/20 08:27,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,charles0939,: 台中商銀很好開阿,01/20 12:19,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,charles0939,: 印象開戶理由是定存活動或買基金,01/20 12:19,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,charles0939,: 忘了,01/20 12:19,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,charles0939,: https://i.imgur.com/87Yy5iB.jpg,01/20 12:21,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 當年開戶確實比較容易，但最近風聲鶴唳～真是時空環境背景,01/20 15:04,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 不同啦，已經有帳戶的別輕易銷戶，還是留著吧。,01/20 15:04,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,proundof,: 台中銀行沒有數位帳戶，真的也不容易,01/21 12:56,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,proundof,: 我高雄銀行倒是開成功了,01/21 12:56,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,timsky,: 打給金管會就可以,01/21 15:06,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 這種事金管會不管的，金管會只會發函給總行，總行再回給客,01/21 15:19,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,TZUYIC,: 人說依分行決定辦理，就此結案。,01/21 15:20,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,aa133456,: 前年12月剛辦完卡就去台北分行開戶，理由是辦信用卡款自,01/21 19:38,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,aa133456,: 扣，順利開成，想不到現在這麼難開,01/21 19:38,→,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Elsa13,: 今年1月第一周開 用理由3一下就過了 沒想到過幾周差這麼大,01/22 19:03,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,jeff79723,: 我猜總部蓋好後，要辦新戶優惠，等那時候再衝開戶量,01/24 10:41,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,o889775,: 台中銀只有在企業放貸的時候很大膽,01/25 13:59,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,ljjsay,: 台中銀是離我家最近的銀行了 但不知道要開來幹嘛就是...,01/25 22:59,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,ThisIsNotKFC,: 有牛肉再開就好，不然就是要用證券、貸款商品才好過,01/29 16:42,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,DentistLin,: 還有電話帳單在台中銀扣繳一年去刷本一次,04/29 00:07,推,[心得] 台中銀行非常保守，預約開戶被拒絕了 XD
